Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,DayOfWeek,Holiday,EnergyConsumption,Year,Month,Day,Hour
22.93476988718991,50.516576283321065,1284.5983249577748,7,,,24.08005224392808,Friday,Yes,68.35678498918013,2022,1,10,8
21.301844403765184,43.89441180114769,1157.2400578055915,2,,,21.226246236677564,Saturday,Yes,70.38082621458054,2022,1,10,9
23.976741866578703,53.50082640678552,1280.723493621501,4,,,7.347493560519338,Friday,Yes,77.70804435496895,2022,1,10,10
25.680589088901204,52.69300848098683,1665.067602940079,3,,,12.682597262372123,Monday,No,68.52149457374996,2022,1,10,11
28.298294847142657,45.34493089547412,1908.7882636690144,0,,,11.433880464614615,Friday,No,77.87769146042558,2022,1,10,12
24.284339182945683,50.42035656394303,1016.575489102942,2,,,1.743926333427569,Friday,Yes,77.73573441216783,2022,1,10,13
27.7663428756868,58.50555770627237,1341.8115846534404,1,,,21.061106246917827,Saturday,Yes,83.24548578666972,2022,1,10,14
23.973212464134896,46.83211679360677,1698.0413151788805,8,,,0.0066421051905973,Tuesday,Yes,80.3018182837614,2022,1,10,15
24.69385892988708,39.95088081493628,1873.0146496709683,3,,,10.97602138289583,Wednesday,Yes,76.11191730004793,2022,1,10,16
24.524151838744043,59.47546094692544,1601.794427710037,2,,,20.456238319956324,Wednesday,No,64.04576014798012,2022,1,10,17
22.34272771689294,35.84058972075334,1317.5415391844942,7,,,29.36612555299477,Friday,Yes,77.01609483925165,2022,1,10,18
23.18850676880722,58.8711176120796,1880.0331106789029,5,,,9.79157509042833,Wednesday,No,78.73329793345887,2022,1,10,19
29.7204906696094,32.423675734433985,1836.4250579001405,5,,,5.494192274123105,Thursday,Yes,87.44225579139471,2022,1,10,20
20.865100550535335,52.23935393439356,1765.921208488337,4,,,0.0875029848696418,Tuesday,No,72.43118969395067,2022,1,10,21
26.320865441272908,30.717544520178016,1288.2591827715416,5,,,7.871969156288228,Monday,No,76.7162449831054,2022,1,10,22
21.42544509540756,51.56712435991172,1693.3549077795708,3,,,14.943250211404967,Friday,No,67.80696760106643,2022,1,10,23
25.10085138929034,36.13765007459537,1816.9609583847516,3,,,15.272195456978736,Thursday,No,74.66520658582795,2022,1,11,0
21.926454263540705,44.60597383641913,1135.054164941908,5,,,4.858260889383498,Tuesday,No,77.02412225998496,2022,1,11,1
20.251569643455724,54.34084196164112,1474.9972444248765,0,,,9.870605600330952,Sunday,No,57.90048341076686,2022,1,11,2
25.12261404419632,31.3232157551016,1101.8625409853607,9,,,14.987521324538864,Thursday,No,73.95195603161895,2022,1,11,3
24.444099741792108,44.29228905504191,1706.9110683725337,2,,,7.42218110952772,Thursday,No,77.15892668556708,2022,1,11,4
26.718121775724832,48.10132014519204,1115.9258770327267,7,,,25.137302733236638,Tuesday,No,93.00944697108928,2022,1,11,5
22.46536270315424,43.03348623944858,1514.3084227814595,9,,,16.659415475802955,Monday,No,80.36211598533166,2022,1,11,6
29.65988407880897,34.04228576725174,1568.1926339771755,4,,,24.6462462796545,Friday,Yes,92.52121146546573,2022,1,11,7
24.293021662036573,32.05925208438267,1953.958265381032,3,,,0.2688756353115595,Wednesday,No,72.66316703041736,2022,1,11,8
26.527038227583592,45.75926968525437,1208.2781179448011,8,,,12.062213437439992,Friday,No,78.20231068064139,2022,1,11,9
26.904066498378786,30.249199892580148,1062.2124100945002,4,,,9.694658634187906,Thursday,No,90.49170426163876,2022,1,11,10
29.490471834601998,34.62720152445394,1232.0894046031372,5,,,4.543835829906197,Wednesday,Yes,76.68183997746894,2022,1,11,11
26.703875046532723,38.37927804200449,1422.8399067703267,2,,,27.41540256954928,Sunday,Yes,81.51851629194611,2022,1,11,12
21.829342107877448,42.41534004825917,1874.412764821,1,,,20.158499323831904,Friday,Yes,67.31542829520717,2022,1,11,13
26.502391544119632,53.38212898002397,1079.8116460659808,8,,,1.610798161037552,Thursday,No,79.4966013466813,2022,1,11,14
28.12697349748423,46.25417393116968,1351.9103661587762,7,,,9.621473405022783,Sunday,Yes,86.44733860392547,2022,1,11,15
28.40625304472844,50.725261835161135,1439.869567774626,5,,,3.955794406701688,Monday,Yes,93.6948065961692,2022,1,11,16
24.64643325300053,51.58216767060254,1491.1003755402407,3,,,4.891749959899164,Friday,No,79.48953462894329,2022,1,11,17
26.6936445616103,56.49109548662618,1765.4303015054015,8,,,9.45555688112579,Friday,Yes,71.90487922337948,2022,1,11,18
29.211094917959663,36.39495470853778,1977.218510388948,0,,,15.397317181268305,Thursday,No,77.41385903979514,2022,1,11,19
24.9502464845913,48.104406870840776,1513.0721280168027,0,,,23.679664769541585,Monday,No,68.46853359640598,2022,1,11,20
24.603616046900527,47.17522363749963,1280.2391590246698,6,,,15.122463002038,Monday,Yes,72.99317043236167,2022,1,11,21
29.591930852745843,57.25634010944211,1042.072049391753,0,,,14.328040460972243,Saturday,Yes,83.22600601472266,2022,1,11,22
29.876548794672736,39.6992426219548,1181.7465160527408,1,,,13.21165082502026,Sunday,No,80.43141463610559,2022,1,11,23
29.446483884084817,45.99409146652663,1702.1567646103554,9,,,6.392152775981195,Wednesday,Yes,81.66465477661896,2022,1,12,0
29.599437093757142,50.61874930817616,1006.2253670153716,5,,,0.8899838886035216,Tuesday,Yes,91.90838131284832,2022,1,12,1
22.55482900038605,47.79164857096558,1130.0024035495549,2,,,2.1819075456304224,Tuesday,Yes,65.67603413159378,2022,1,12,2
26.148008677161226,30.738404139032863,1468.417536241663,5,,,23.69130794392009,Saturday,Yes,76.23584839186987,2022,1,12,3
24.929424795657468,36.42623783866016,1341.9076445289347,8,,,11.487227064990044,Tuesday,Yes,81.5468009875772,2022,1,12,4
24.797543324434216,44.30745724848551,1887.09463630995,8,,,6.746035149309819,Sunday,No,83.75995734706586,2022,1,12,5
23.34986439475433,33.098463609546144,1721.5212775764726,3,,,5.524544063485781,Wednesday,Yes,76.6397294517093,2022,1,12,6
24.600721682231296,43.6462271467237,1854.877725297601,7,,,16.99570717177904,Sunday,Yes,73.62997122390698,2022,1,12,7
25.00628702306405,38.08050133248584,1766.627015968677,3,,,17.590872438887153,Wednesday,Yes,86.84928585114606,2022,1,12,8
20.703181335499156,41.90536534949858,1494.202547841193,4,,,27.689632129191825,Friday,Yes,66.84867535430931,2022,1,12,9
23.474394293232304,39.7622402471051,1602.6431876040556,8,,,13.960286532169702,Sunday,Yes,73.05780673555262,2022,1,12,10
22.85977794951259,37.401125537824,1508.016302344838,1,,,7.000285570271645,Sunday,No,74.1265371474243,2022,1,12,11
23.67904809163135,34.90069735554752,1148.5566040017493,2,,,20.450404726752797,Saturday,Yes,79.93849946694492,2022,1,12,12
28.3183887612512,40.43914066705551,1171.7321248857854,1,,,25.900730335369506,Wednesday,No,78.63688457616405,2022,1,12,13
25.30446488587485,48.43951185783536,1886.218328445591,1,,,5.689415414180454,Wednesday,No,65.44542801992745,2022,1,12,14
22.092089696606205,50.56506500756257,1946.4815327790247,7,,,20.756314399031403,Friday,No,74.71188395531024,2022,1,12,15
22.74014526638077,45.29156764529621,1278.9060878201642,7,,,28.701184192216456,Friday,Yes,71.56881316922764,2022,1,12,16
29.248672781725872,48.0876757991133,1025.0398672448712,4,,,25.6833137485201,Thursday,Yes,91.4909822926206,2022,1,12,17
21.43070683050125,47.486882868339165,1481.148287136792,3,,,19.351659623893525,Friday,Yes,66.97225233849409,2022,1,12,18
23.77869184160053,52.77726685814801,1867.1676640569187,1,,,6.5508390965453644,Tuesday,No,75.67917130358867,2022,1,12,19
24.73198341016048,36.34139879582994,1669.0673140921017,3,,,2.741609338713637,Sunday,No,66.82945799702419,2022,1,12,20
25.59778919087317,36.56132746258961,1473.0986869096605,2,,,7.205338690152643,Saturday,Yes,86.7796195617193,2022,1,12,21
29.743729598527917,34.16691651096019,1249.7939869635893,7,,,7.745269764887221,Friday,No,83.34114367658678,2022,1,12,22
24.223266328419538,49.20816170789944,1228.2969234585253,2,,,0.2514752011620025,Saturday,No,66.15000122161268,2022,1,12,23
23.32462540281946,36.3547755700819,1241.3833610729462,0,,,17.02774375554678,Wednesday,No,66.17761964929294,2022,1,13,0
28.303891886436556,46.03217441036166,1085.150030095343,3,,,15.784205729515287,Sunday,Yes,94.17851811048914,2022,1,13,1
29.625555535081773,39.95413532566071,1498.3211139128782,7,,,9.111346399611028,Saturday,Yes,89.63251802091851,2022,1,13,2
20.61257094488445,49.69353548623387,1991.557953540236,7,,,22.236551219035047,Tuesday,No,71.85136903241968,2022,1,13,3
29.9276764526212,54.17914066196567,1182.7094599349698,1,,,13.395787732756643,Friday,No,85.92555320264866,2022,1,13,4
27.32678191730368,51.07481120810857,1920.44077996975,0,,,0.7025888437679417,Thursday,Yes,72.64321480838069,2022,1,13,5
21.841436693394616,57.52847927303965,1214.5755495658568,1,,,2.91592500631908,Sunday,Yes,71.36935558590424,2022,1,13,6
21.11869314588258,47.80595112279089,1883.4150244462337,0,,,0.0557631122180168,Wednesday,No,56.15820640429485,2022,1,13,7
20.751795991734028,44.10279929107424,1960.7019967770807,5,,,22.33604308552978,Sunday,Yes,64.15908028277804,2022,1,13,8
26.16994929838213,47.69281518219832,1153.669669465845,6,,,2.9114908667427617,Tuesday,Yes,78.55300132169354,2022,1,13,9
23.17225963253787,49.577710809498384,1723.565007725351,8,,,26.687586462554997,Wednesday,No,83.95704997280212,2022,1,13,10
25.272816356960263,40.1936364187321,1047.033693460609,1,,,6.139847720390744,Thursday,No,71.79237551051598,2022,1,13,11
21.800785772571857,49.950244747208615,1700.670825645329,9,,,6.812825820132936,Friday,No,75.05653078298293,2022,1,13,12
29.6721129967827,56.543906950371,1196.241143765197,8,,,2.5054404978352887,Thursday,No,80.48703556235982,2022,1,13,13
25.74488749603658,58.604663687903454,1125.725340595198,5,,,18.97190654376609,Friday,Yes,85.70653026443098,2022,1,13,14
28.37152111176624,58.461654608969226,1614.1875823894188,3,,,19.90845075017041,Thursday,Yes,84.58609727444954,2022,1,13,15
23.336911733784294,46.07180199561191,1444.1292177596963,4,,,8.829936835497605,Monday,Yes,71.58907832757887,2022,1,13,16
29.07327456026971,55.48688644483778,1914.4521285855365,0,,,6.27150660449027,Thursday,Yes,79.76637419566994,2022,1,13,17
24.49606284096336,59.55584185557464,1783.052711929045,5,,,22.66624404831122,Wednesday,No,68.19559790535749,2022,1,13,18
24.005801562854373,49.42088782306777,1711.853653504002,3,,,24.386163896806156,Sunday,Yes,66.00177993173611,2022,1,13,19
27.922213491090368,44.01894862520544,1858.6649439089797,2,,,11.724683978729242,Friday,Yes,80.5143962201336,2022,1,13,20
24.04782382798048,54.58723427149225,1758.4183587263203,8,,,14.16224654209328,Monday,No,83.2193950399079,2022,1,13,21
28.8373015994737,38.59751387913317,1729.4509901033314,5,,,6.658910551043328,Monday,Yes,96.24479646780536,2022,1,13,22
24.100296887276173,40.03157327285523,1892.4238531930664,9,,,21.794893964459988,Tuesday,No,73.10864189200338,2022,1,13,23
20.96062912916994,50.87546353263134,1380.0443536329788,5,,,26.668404936346384,Saturday,Yes,69.61597783748148,2022,1,14,0
24.82875708726147,55.59731295483195,1057.9928560047108,3,,,26.09970701195885,Monday,No,85.17992011721516,2022,1,14,1
27.70701191450814,30.197259813469586,1856.8759492709137,2,,,25.990387362582364,Monday,No,84.49219676792431,2022,1,14,2
21.436573616730698,35.16035086728409,1545.7860300853968,4,,,3.345312384513851,Monday,No,70.53600589636218,2022,1,14,3
21.86940692212729,34.39734416530846,1189.8486544303823,5,,,21.28429735819013,Friday,Yes,60.49180013829193,2022,1,14,4
26.89542244973883,33.03578216521613,1757.0838611695565,6,,,22.39940595914656,Monday,No,82.16772173437849,2022,1,14,5
29.84140366449989,31.51442416938213,1549.1527897096855,3,,,3.058343591462042,Sunday,Yes,81.91204080431203,2022,1,14,6
21.62325003803798,57.40925627007511,1090.6316146789638,2,,,10.88501214353056,Sunday,No,70.01666703086599,2022,1,14,7
29.97116493486008,30.521684158544392,1868.887373060341,5,,,24.14811814596949,Wednesday,No,94.07625484931792,2022,1,14,8
24.475683087833907,55.10140768788186,1121.2944759132572,3,,,26.923871368929618,Thursday,Yes,74.4007924032853,2022,1,14,9
27.746699927274637,39.67821112809722,1390.0327945161723,5,,,9.23929959085389,Saturday,Yes,89.50707092353817,2022,1,14,10
26.47898939541043,53.26256144039128,1491.7439494526384,6,,,29.39875843725651,Sunday,No,81.44492043977603,2022,1,14,11
29.661390791489666,30.625188424257477,1073.071787839585,7,,,17.328601566894132,Monday,Yes,82.02665399387878,2022,1,14,12
28.49538571092684,49.57003640067545,1217.1051616117093,8,,,26.799849689981556,Sunday,Yes,86.58971960151044,2022,1,14,13
23.67663813481401,38.60024470020032,1911.6396765899112,6,,,14.118308369759774,Sunday,No,73.31338432781097,2022,1,14,14
22.976247258235677,49.55548713020151,1015.9412332761528,6,,,11.264707560596792,Sunday,No,63.94519034195512,2022,1,14,15
25.556092091425032,53.10644793952598,1109.223795210026,4,,,8.21605886804948,Sunday,No,71.68215977091921,2022,1,14,16
24.35567264423292,50.65458482172584,1966.99304665867,3,,,10.243937779988402,Wednesday,No,80.88488370658571,2022,1,14,17
22.49358411822166,30.691271803169013,1754.01045027828,4,,,26.90388199506216,Wednesday,No,69.36518466401643,2022,1,14,18
25.028103588292623,54.247296602487154,1504.3926724162768,9,,,19.219041494384157,Saturday,No,77.11135724587183,2022,1,14,19
24.754216120263745,54.10080905875039,1314.1090098758605,0,,,1.212165647749407,Tuesday,Yes,66.83338950834204,2022,1,14,20
26.6601213737628,41.64496549572985,1185.8941762127454,7,,,8.453895465650689,Saturday,Yes,86.27594100947952,2022,1,14,21
29.94055444646933,51.64890691720559,1581.5139318893669,8,,,10.143450151770471,Friday,No,93.67536718801192,2022,1,14,22
25.292793135640693,56.57839324772719,1863.0379803732485,9,,,9.645916200010936,Wednesday,Yes,78.51637753836398,2022,1,14,23
29.83575266854268,34.78760835547857,1792.500538107311,8,,,14.453882313271194,Thursday,No,92.94947424303056,2022,1,15,0
28.32308055909224,40.20273701393839,1857.794298328476,8,,,27.629569058622387,Saturday,No,81.03512874471366,2022,1,15,1
23.530543021975223,45.031084113017016,1126.4994089110364,7,,,28.954380715345145,Monday,No,82.69984871990366,2022,1,15,2
25.485925419891544,48.30514745987267,1091.2899080742282,5,,,12.940199034978752,Tuesday,No,72.51616454377282,2022,1,15,3
29.103356619413912,32.396450934122335,1049.1554928604687,4,,,18.6252288059018,Sunday,No,89.10422123551844,2022,1,15,4
23.60485466648944,59.20251242749962,1345.880429219911,2,,,17.479406445243104,Sunday,No,75.10348087974481,2022,1,15,5
22.20113546893045,58.287339260553495,1388.750560894454,5,,,13.466856250277743,Saturday,Yes,67.4347673094004,2022,1,15,6
29.64724750882625,56.630482788647456,1930.909344365422,7,,,3.772035157205731,Sunday,Yes,87.24482058496623,2022,1,15,7
22.539922369298097,49.5899181768322,1600.2225069450028,9,,,19.305479196836465,Friday,Yes,71.39509194269883,2022,1,15,8
29.156441420797947,35.71379302365204,1080.115793281415,2,,,21.90718983027739,Sunday,Yes,86.43309225941918,2022,1,15,9
20.792397525942917,41.96566757604189,1241.691331397061,3,,,21.47222101066622,Saturday,No,68.2435021615015,2022,1,15,10
21.76621987431695,43.39761996195179,1872.3085933006496,8,,,29.063760714653423,Thursday,No,77.32618941148577,2022,1,15,11
27.41869692624722,50.70620208107334,1215.5839177658047,9,,,2.414500700882293,Thursday,Yes,87.63455303671404,2022,1,15,12
29.598786880062494,32.499683593213675,1688.787751827305,2,,,11.414886618525449,Sunday,No,85.0477045249641,2022,1,15,13
22.883364314842687,57.85274831412688,1828.996905788887,8,,,5.829146694745235,Friday,No,73.25681014128338,2022,1,15,14
24.12386223578576,33.7955033014236,1370.8351556699013,9,,,9.351029967116189,Thursday,Yes,86.13804177699438,2022,1,15,15
24.9203612089152,59.293091970085136,1250.8850297838906,5,,,11.105180907483383,Friday,No,73.30170849678505,2022,1,15,16
24.867072170252865,56.90693871629079,1872.040324005975,9,,,27.15550741192109,Sunday,No,77.75822606497373,2022,1,15,17
26.41607206424367,58.010149677257104,1060.654758639418,0,,,0.4503293352489157,Monday,No,69.980899727324,2022,1,15,18
29.934091916313783,51.02698500411167,1008.2809939019576,2,,,12.041117021785311,Wednesday,No,81.71962012715123,2022,1,15,19
26.641326048873257,55.26262006468035,1004.8054404676876,8,,,15.106150698037643,Saturday,No,83.18770623779959,2022,1,15,20
29.53147229322133,47.136635516653925,1740.7259870719154,3,,,25.730082954167365,Friday,No,74.50066582241101,2022,1,15,21
25.64960484800747,37.51772636876434,1972.8741405318412,4,,,21.769579215094684,Sunday,No,85.30242790679038,2022,1,15,22
20.5867099546166,49.4076094331723,1060.1018098967174,4,,,16.68383143497668,Wednesday,Yes,68.1664191683244,2022,1,15,23
25.015098891974645,39.80485801639829,1151.8399204655066,1,,,18.05688062421043,Friday,No,78.27308086222502,2022,1,16,0
27.08520039788453,55.76623296778325,1633.9588263014853,5,,,5.863375030654935,Thursday,Yes,83.73032136926082,2022,1,16,1
25.46302668912395,43.33426882627777,1061.8133298960252,3,,,6.616040041469074,Sunday,Yes,91.26509966618862,2022,1,16,2
24.932757632110256,37.65871505229623,1143.834081236962,0,,,6.538046915494116,Sunday,No,84.27007059707874,2022,1,16,3
20.729852221340717,51.52162743593951,1630.3169932267913,6,,,27.399327982323346,Wednesday,Yes,72.99259684812475,2022,1,16,4
26.59486599781533,43.34592017772265,1337.231850134397,0,,,24.854366733932206,Sunday,No,82.85963588574896,2022,1,16,5
23.945620577333514,34.18784623384707,1449.930686038694,1,,,26.59390736020392,Friday,No,77.1941932078873,2022,1,16,6
27.43320713790137,52.27813671052308,1753.844901360529,1,,,19.7000472070482,Wednesday,No,94.62023821457578,2022,1,16,7
29.454844931271385,39.18904980594537,1279.299706810736,9,,,21.63752985672532,Monday,No,89.00357444759614,2022,1,16,8
26.625763455465023,55.98718707374055,1057.9870384690478,0,,,19.49500804937485,Monday,No,68.83167001425691,2022,1,16,9
24.20913823846028,55.10484935868635,1310.2166279124344,6,,,15.717498873544177,Wednesday,No,84.01097145424957,2022,1,16,10
27.246529070906323,36.55317638023738,1069.90463951935,9,,,5.686641212561088,Tuesday,Yes,78.9790545188001,2022,1,16,11
22.875581199714567,53.10523438034692,1032.432519113733,5,,,21.07938414081246,Sunday,No,67.4824550310811,2022,1,16,12
26.490491708295156,59.587972789586246,1439.4568467117188,5,,,20.626817366816496,Sunday,Yes,78.8322123678672,2022,1,16,13
29.847835861620226,57.01353258961778,1250.502412039237,3,,,20.19580680813085,Saturday,No,89.16170791211029,2022,1,16,14
25.750670316104028,45.98494058298888,1911.4358314538904,1,,,7.607161856892564,Tuesday,Yes,80.90873748636218,2022,1,16,15
26.211521241726768,56.22313075855469,1145.2385860770094,1,,,3.207135840754015,Tuesday,Yes,69.84644934130478,2022,1,16,16
25.271974275287725,37.92865642036728,1888.949795115892,9,,,23.708442372263686,Wednesday,Yes,93.61749392822172,2022,1,16,17
24.68514769489026,59.812353285643546,1899.374039693182,4,,,19.010074225237844,Tuesday,No,71.72043318222806,2022,1,16,18
29.989584102205143,48.61326427899521,1933.022911782375,4,,,14.99413604981944,Sunday,Yes,78.84560725498649,2022,1,16,19
21.762517070510704,46.152613038274914,1353.9164908148057,6,,,10.675249438033063,Tuesday,Yes,73.12301845544222,2022,1,16,20
21.301340593724515,55.4453629868736,1697.483282587737,0,,,26.89240297170052,Saturday,Yes,63.87007076935118,2022,1,16,21
27.12107588004428,48.23358400905633,1396.999365067413,0,,,21.964968118161288,Friday,Yes,79.85590094565664,2022,1,16,22
28.77905873790672,46.13660980635835,1531.354851435157,3,,,1.9565137333588511,Tuesday,No,87.41590659136119,2022,1,16,23
24.346551085684084,33.72474822634778,1184.3206353547969,8,,,12.175546457869885,Friday,No,78.57276368394248,2022,1,17,0
28.04969082646553,52.792683730712014,1415.155001179277,3,,,28.150951412943147,Saturday,No,91.41236536705472,2022,1,17,1
27.226570854641658,52.912813213324455,1899.075864457624,7,,,15.507894308470243,Sunday,No,81.73188628959403,2022,1,17,2
27.8759456574878,41.81840052395065,1796.8071571471378,0,,,8.364369433841473,Saturday,No,79.16418646600803,2022,1,17,3
28.97886961385777,51.24236023166594,1089.512707222751,6,,,2.929443963598372,Monday,No,86.15217410784291,2022,1,17,4
27.066683112008597,56.01806487414403,1745.3950275942038,4,,,14.83752518836001,Saturday,Yes,81.36888676528652,2022,1,17,5
24.413828893934,51.7147260691015,1142.3236469325589,1,,,9.115813380848213,Monday,Yes,71.93956193748485,2022,1,17,6
29.76420304471216,40.90101345316904,1463.830142637306,6,,,15.3214993359711,Saturday,No,99.20111959032307,2022,1,17,7
22.11281095529103,52.752344569314765,1603.331728444837,1,,,8.886757104233098,Thursday,Yes,63.12270832376059,2022,1,17,8
24.940660004479184,45.4215969746479,1121.270733831375,0,,,16.14057289249767,Thursday,Yes,81.98142865281332,2022,1,17,9
24.577256096906105,33.41446259716387,1922.0986385666745,2,,,12.054475448104215,Saturday,No,80.25248579416566,2022,1,17,10
21.2528032890315,44.90855785547373,1562.6039328584338,5,,,24.053234152101076,Sunday,Yes,71.29929557890472,2022,1,17,11
29.88439348301628,40.98758783309867,1329.9788443468512,5,,,24.55518798621919,Friday,No,88.01461174915498,2022,1,17,12
20.64424767076612,54.8471999435972,1798.355879296016,7,,,5.769555506788077,Thursday,Yes,66.26932558409561,2022,1,17,13
28.11388728181357,36.61340148791852,1409.0517201384646,8,,,16.788850988395858,Wednesday,No,82.2669388259017,2022,1,17,14
28.1301774102285,35.99403489558383,1766.3201904293587,0,,,8.176593434955882,Tuesday,Yes,87.04307524865446,2022,1,17,15
21.088594927897752,41.24566051545756,1861.4750865389128,8,,,1.734681288890938,Wednesday,Yes,77.37513106047973,2022,1,17,16
23.776360320205395,40.34706645405912,1157.145018151006,2,,,22.022290946634413,Wednesday,No,65.98179416664804,2022,1,17,17
22.234645566475628,47.2299882831905,1855.5026675111037,3,,,25.98746490153155,Wednesday,Yes,60.54145962184359,2022,1,17,18
29.08209886569873,40.039608632023146,1774.5115668553317,6,,,19.173012188819342,Tuesday,Yes,92.04714123962164,2022,1,17,19
26.59340244917716,52.41616512587549,1210.743887940734,8,,,20.440697589911338,Saturday,No,85.23654873673894,2022,1,17,20
22.162619666534543,34.69720843713981,1104.329446884832,5,,,20.539659958454827,Sunday,Yes,64.86892378660065,2022,1,17,21
24.60026864048912,58.78197615015144,1103.331647162755,1,,,12.41549515206669,Friday,Yes,65.37884108866804,2022,1,17,22
28.87070395110097,31.76771768074004,1915.364870491161,3,,,8.410630941815237,Thursday,No,88.69140252262352,2022,1,17,23
29.963232904230267,52.72792152460442,1419.5041176597545,5,,,20.743113531782853,Wednesday,Yes,86.91937064261256,2022,1,18,0
23.751219493408858,49.32718644567024,1603.5759297573627,9,,,0.1204187478494189,Friday,No,83.90650416809571,2022,1,18,1
24.791798073571503,30.57037531860692,1499.924579453643,5,,,3.4970163324854555,Monday,No,74.11456005939908,2022,1,18,2
22.29635670586457,40.90136168705183,1568.7501083931695,8,,,21.578185695633813,Tuesday,No,83.89109970828049,2022,1,18,3
21.96817759776177,50.378930021339286,1709.3905444640718,8,,,2.938315981249715,Friday,No,71.04837024273033,2022,1,18,4
25.040550991673094,44.50249175788367,1493.8249195911833,5,,,22.54505033633447,Saturday,No,81.67675119829586,2022,1,18,5
24.79052751579664,52.75583247356465,1514.5333627945024,5,,,17.730160497067992,Wednesday,Yes,85.43330464899245,2022,1,18,6
29.759457574755857,59.41249913937952,1979.749395852546,9,,,10.608493203120643,Friday,Yes,71.31149601141918,2022,1,18,7
20.572217098747668,43.97216215324313,1828.6860364040413,5,,,0.0357933728863735,Tuesday,No,71.59494171654234,2022,1,18,8
21.491110561304424,39.488812216596784,1312.015354421691,3,,,18.422067594203074,Monday,Yes,66.63194054734754,2022,1,18,9
22.810125413881728,34.475901727672024,1833.3682411661823,4,,,0.2012928602677977,Friday,Yes,78.85915530885171,2022,1,18,10
28.08026546082564,48.26695805067757,1394.596753319072,5,,,5.182709251580172,Tuesday,Yes,82.06410931182897,2022,1,18,11
28.15378415557783,47.01248625543983,1938.017891148901,8,,,1.470031091268924,Thursday,No,73.07513597606074,2022,1,18,12
20.095544725988955,52.06206831690015,1659.906260243137,9,,,29.044392024066763,Friday,Yes,79.16619554654747,2022,1,18,13
23.89145752035277,40.83516650897284,1446.904014175665,7,,,5.827030822836161,Monday,No,72.79751943176964,2022,1,18,14
20.13853046273076,39.655526378524,1838.9723265085292,4,,,14.259082804840416,Saturday,No,66.47763445626643,2022,1,18,15
20.179111779636223,55.52842843307443,1859.3921330518328,9,,,26.383462265326735,Sunday,No,72.80385072265209,2022,1,18,16
28.07737837340109,59.937571183545074,1462.9856749718806,8,,,17.560564472949697,Monday,No,76.06738490848045,2022,1,18,17
22.75087423592777,50.50700614958035,1698.6343647631584,1,,,19.710776968799163,Thursday,No,67.98375026133883,2022,1,18,18
27.123791012042265,57.19010322051959,1992.6197087601251,0,,,8.454139099224427,Saturday,No,81.38657107491966,2022,1,18,19
27.28332920491556,33.86674061369556,1221.2270923756796,3,,,0.6496502690263839,Sunday,No,83.25094380654245,2022,1,18,20
25.014993307259616,57.38120407289534,1427.662529539753,0,,,9.42554896884608,Thursday,No,67.17457319395716,2022,1,18,21
21.466143655009272,43.33701786313303,1629.2869753530042,6,,,3.405497136800504,Tuesday,No,67.26120660342814,2022,1,18,22
24.413259476377117,51.69606743472684,1781.9840715868645,7,,,10.424257793227293,Friday,Yes,80.34560178833401,2022,1,18,23
26.634832086508275,59.35682410874189,1254.55319704182,1,,,9.951708145447087,Saturday,No,77.04056884934522,2022,1,19,0
27.529605083656385,59.79625782139683,1624.014307387945,7,,,27.23630976866811,Monday,Yes,95.4029596891022,2022,1,19,1
20.42362322191651,46.83908812406921,1696.3951835511823,1,,,28.96250902948853,Sunday,No,67.29060455788681,2022,1,19,2
29.19613110738682,41.38775947429426,1010.2717091991292,6,,,11.899717731813295,Monday,Yes,86.07540331472565,2022,1,19,3
29.132278473010224,50.8102419419621,1693.7589512808463,9,,,11.834461825064787,Tuesday,Yes,91.0071222812532,2022,1,19,4
21.11310768302797,58.70466868743349,1226.6708122120035,2,,,8.584429357474217,Tuesday,Yes,66.91801210715869,2022,1,19,5
24.966378373156623,53.28907382113385,1007.7091089431092,6,,,9.34377595934692,Friday,Yes,67.80192844905321,2022,1,19,6
22.763581036685263,57.97721768930612,1185.390826766897,9,,,7.432685585561432,Monday,Yes,72.79116253829804,2022,1,19,7
24.65059222522192,54.45885404545826,1703.8443100476263,7,,,15.966677470444177,Tuesday,Yes,73.71892622999403,2022,1,19,8
22.409574710479287,38.40546242411151,1474.6458420330468,3,,,18.311245952118355,Saturday,No,73.95422052947721,2022,1,19,9
27.41253712412604,44.60920859281848,1490.1453193710336,1,,,5.442467943096904,Wednesday,No,79.62397199797275,2022,1,19,10
28.033311269371296,39.3672111413526,1594.4234097990452,5,,,29.800950329484163,Saturday,No,88.68436418642132,2022,1,19,11
23.508825825876077,33.047467611643754,1886.0887956467047,8,,,14.299373703489673,Wednesday,Yes,81.29991310728172,2022,1,19,12
23.145295623453844,47.35694106807215,1452.726402722648,7,,,29.381936075669437,Thursday,Yes,70.67916601591584,2022,1,19,13
22.430862898122427,54.41348793630272,1504.0298871143814,5,,,24.67478243043528,Thursday,No,65.17124623925778,2022,1,19,14
20.58377649556324,51.74602878902359,1297.638692492979,3,,,0.0598374204552598,Thursday,No,63.86954231299019,2022,1,19,15
25.671657767932604,59.96908490414602,1898.175480899396,6,,,27.635776126023394,Friday,Yes,76.93700355293326,2022,1,19,16
27.887454181933727,38.85588181573885,1881.7402531544512,0,,,13.751586174594784,Sunday,No,77.43531155028174,2022,1,19,17
